"Trafikkregistreringspunkt","Vegreferanse","Navn","Dato","Fra tidspunkt","Til tidspunkt","Trafikkmengde","Gyldige passeringer","Gjennomsnittshastighet","85-fraktil"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","15:00:00","16:00:00","598.0","573.0","28.2","35.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","16:00:00","17:00:00","577.0","566.0","30.6","36.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","17:00:00","18:00:00","530.0","510.0","31.3","39.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","18:00:00","19:00:00","406.0","399.0","33.7","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","19:00:00","20:00:00","360.0","345.0","30.6","37.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","20:00:00","21:00:00","319.0","311.0","31.6","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","21:00:00","22:00:00","241.0","236.0","31.6","40.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","22:00:00","23:00:00","234.0","231.0","31.6","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-08","23:00:00","00:00:00","199.0","194.0","30.9","38.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","00:00:00","01:00:00","180.0","177.0","33.5","42.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","01:00:00","02:00:00","139.0","137.0","33.4","40.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","02:00:00","03:00:00","150.0","149.0","35.7","42.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","03:00:00","04:00:00","92.0","90.0","32.5","40.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","04:00:00","05:00:00","66.0","66.0","36.4","43.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","05:00:00","06:00:00","45.0","45.0","35.2","43.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","06:00:00","07:00:00","47.0","47.0","32.4","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","07:00:00","08:00:00","62.0","61.0","32.1","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","08:00:00","09:00:00","98.0","98.0","35.7","44.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","09:00:00","10:00:00","107.0","105.0","33.0","39.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","10:00:00","11:00:00","158.0","155.0","33.4","40.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","11:00:00","12:00:00","250.0","245.0","32.1","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","12:00:00","13:00:00","319.0","311.0","31.8","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","13:00:00","14:00:00","373.0","366.0","31.6","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","14:00:00","15:00:00","415.0","403.0","30.9","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","15:00:00","16:00:00","447.0","430.0","31.2","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","16:00:00","17:00:00","447.0","429.0","29.8","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","17:00:00","18:00:00","416.0","408.0","31.0","39.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","18:00:00","19:00:00","397.0","383.0","30.4","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","19:00:00","20:00:00","348.0","337.0","30.8","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","20:00:00","21:00:00","331.0","323.0","30.9","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","21:00:00","22:00:00","242.0","234.0","31.6","39.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","22:00:00","23:00:00","195.0","194.0","31.4","39.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-09","23:00:00","00:00:00","112.0","111.0","31.9","39.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","00:00:00","01:00:00","73.0","73.0","29.8","36.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","01:00:00","02:00:00","17.0","17.0","37.8","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","02:00:00","03:00:00","17.0","17.0","33.6","43.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","03:00:00","04:00:00","16.0","16.0","34.8","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","04:00:00","05:00:00","18.0","18.0","36.0","45.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","05:00:00","06:00:00","75.0","74.0","31.6","39.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","06:00:00","07:00:00","292.0","278.0","30.4","37.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","07:00:00","08:00:00","646.0","616.0","27.2","33.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","08:00:00","09:00:00","830.0","795.0","28.5","33.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","09:00:00","10:00:00","629.0","598.0","28.5","35.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","10:00:00","11:00:00","589.0","560.0","28.9","36.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","11:00:00","12:00:00","588.0","570.0","30.5","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","12:00:00","13:00:00","609.0","589.0","30.9","39.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","13:00:00","14:00:00","590.0","569.0","28.8","35.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","14:00:00","15:00:00","663.0","641.0","28.6","36.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","15:00:00","16:00:00","746.0","718.0","26.3","33.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","16:00:00","17:00:00","766.0","738.0","26.0","32.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","17:00:00","18:00:00","641.0","616.0","27.6","34.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","18:00:00","19:00:00","497.0","480.0","32.1","41.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","19:00:00","20:00:00","385.0","377.0","32.1","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","20:00:00","21:00:00","294.0","287.0","32.4","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","21:00:00","22:00:00","258.0","254.0","31.2","39.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","22:00:00","23:00:00","187.0","182.0","32.0","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-10","23:00:00","00:00:00","121.0","118.0","32.6","41.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","00:00:00","01:00:00","74.0","74.0","31.5","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","01:00:00","02:00:00","21.0","21.0","37.0","44.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","02:00:00","03:00:00","24.0","24.0","37.3","49.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","03:00:00","04:00:00","23.0","23.0","37.4","46.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","04:00:00","05:00:00","16.0","15.0","38.3","45.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","05:00:00","06:00:00","79.0","78.0","34.4","44.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","06:00:00","07:00:00","298.0","287.0","31.0","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","07:00:00","08:00:00","617.0","591.0","27.3","34.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","08:00:00","09:00:00","896.0","865.0","27.7","34.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","09:00:00","10:00:00","729.0","699.0","29.0","36.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","10:00:00","11:00:00","637.0","617.0","27.8","34.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","11:00:00","12:00:00","636.0","612.0","31.0","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","12:00:00","13:00:00","641.0","617.0","28.4","35.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","13:00:00","14:00:00","654.0","630.0","30.2","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","14:00:00","15:00:00","655.0","629.0","29.5","36.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","15:00:00","16:00:00","804.0","777.0","28.4","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","16:00:00","17:00:00","780.0","755.0","27.8","36.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","17:00:00","18:00:00","720.0","698.0","30.6","41.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","18:00:00","19:00:00","541.0","521.0","29.0","36.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","19:00:00","20:00:00","421.0","408.0","30.8","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","20:00:00","21:00:00","323.0","318.0","30.8","38.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","21:00:00","22:00:00","279.0","272.0","32.0","39.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","22:00:00","23:00:00","224.0","222.0","32.4","39.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-11","23:00:00","00:00:00","115.0","115.0","32.5","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","00:00:00","01:00:00","104.0","103.0","33.2","41.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","01:00:00","02:00:00","30.0","30.0","37.4","44.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","02:00:00","03:00:00","28.0","28.0","37.7","46.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","03:00:00","04:00:00","19.0","19.0","37.0","46.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","04:00:00","05:00:00","21.0","21.0","37.6","43.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","05:00:00","06:00:00","81.0","81.0","34.2","44.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","06:00:00","07:00:00","302.0","284.0","30.0","39.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","07:00:00","08:00:00","613.0","582.0","26.6","32.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","08:00:00","09:00:00","862.0","826.0","27.1","33.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","09:00:00","10:00:00","760.0","720.0","29.6","36.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","10:00:00","11:00:00","767.0","732.0","27.7","34.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","11:00:00","12:00:00","691.0","663.0","28.3","36.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","12:00:00","13:00:00","740.0","715.0","29.5","37.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","13:00:00","14:00:00","693.0","681.0","30.8","41.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","14:00:00","15:00:00","691.0","665.0","28.6","36.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","15:00:00","16:00:00","867.0","834.0","29.5","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","16:00:00","17:00:00","846.0","817.0","26.6","35.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","17:00:00","18:00:00","773.0","747.0","28.9","37.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","18:00:00","19:00:00","466.0","457.0","33.4","43.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","19:00:00","20:00:00","443.0","429.0","29.2","36.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","20:00:00","21:00:00","389.0","375.0","30.1","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","21:00:00","22:00:00","322.0","317.0","31.6","39.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","22:00:00","23:00:00","236.0","233.0","31.8","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-12","23:00:00","00:00:00","137.0","135.0","32.2","40.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","00:00:00","01:00:00","99.0","98.0","31.3","37.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","01:00:00","02:00:00","42.0","42.0","36.8","43.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","02:00:00","03:00:00","29.0","29.0","36.0","43.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","03:00:00","04:00:00","28.0","28.0","37.0","43.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","04:00:00","05:00:00","32.0","32.0","37.5","45.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","05:00:00","06:00:00","84.0","83.0","33.8","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","06:00:00","07:00:00","313.0","297.0","30.8","39.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","07:00:00","08:00:00","630.0","604.0","26.3","32.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","08:00:00","09:00:00","926.0","885.0","27.0","33.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","09:00:00","10:00:00","700.0","666.0","26.2","35.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","10:00:00","11:00:00","676.0","639.0","27.8","34.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","11:00:00","12:00:00","727.0","696.0","29.4","35.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","12:00:00","13:00:00","740.0","713.0","28.4","35.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","13:00:00","14:00:00","663.0","643.0","30.2","37.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","14:00:00","15:00:00","656.0","633.0","29.8","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","15:00:00","16:00:00","818.0","784.0","25.8","31.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","16:00:00","17:00:00","832.0","800.0","25.9","33.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","17:00:00","18:00:00","766.0","743.0","26.8","33.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","18:00:00","19:00:00","526.0","515.0","29.7","37.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","19:00:00","20:00:00","433.0","427.0","30.6","38.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","20:00:00","21:00:00","358.0","349.0","30.9","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","21:00:00","22:00:00","274.0","265.0","30.8","38.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","22:00:00","23:00:00","247.0","242.0","32.2","39.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-13","23:00:00","00:00:00","156.0","153.0","32.0","40.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","00:00:00","01:00:00","88.0","88.0","33.0","41.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","01:00:00","02:00:00","41.0","41.0","36.0","43.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","02:00:00","03:00:00","32.0","32.0","34.6","43.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","03:00:00","04:00:00","26.0","26.0","38.6","48.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","04:00:00","05:00:00","34.0","34.0","38.3","45.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","05:00:00","06:00:00","78.0","77.0","32.5","41.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","06:00:00","07:00:00","287.0","271.0","31.6","42.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","07:00:00","08:00:00","600.0","577.0","28.4","35.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","08:00:00","09:00:00","846.0","814.0","26.6","34.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","09:00:00","10:00:00","684.0","651.0","28.8","35.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","10:00:00","11:00:00","667.0","639.0","28.7","36.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","11:00:00","12:00:00","710.0","680.0","29.4","36.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","12:00:00","13:00:00","769.0","748.0","28.8","36.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","13:00:00","14:00:00","708.0","687.0","29.1","36.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","14:00:00","15:00:00","778.0","747.0","27.4","33.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","15:00:00","16:00:00","839.0","811.0","26.9","33.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","16:00:00","17:00:00","831.0","801.0","28.3","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","17:00:00","18:00:00","714.0","685.0","27.2","34.1"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","18:00:00","19:00:00","538.0","522.0","30.2","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","19:00:00","20:00:00","453.0","432.0","29.4","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","20:00:00","21:00:00","373.0","363.0","29.7","37.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","21:00:00","22:00:00","302.0","293.0","29.9","37.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","22:00:00","23:00:00","321.0","312.0","29.6","36.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-14","23:00:00","00:00:00","270.0","262.0","32.2","41.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","00:00:00","01:00:00","221.0","220.0","33.8","41.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","01:00:00","02:00:00","139.0","135.0","35.0","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","02:00:00","03:00:00","132.0","131.0","33.2","41.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","03:00:00","04:00:00","109.0","109.0","34.6","43.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","04:00:00","05:00:00","84.0","82.0","36.0","42.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","05:00:00","06:00:00","36.0","36.0","35.9","42.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","06:00:00","07:00:00","61.0","61.0","34.0","43.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","07:00:00","08:00:00","86.0","85.0","33.7","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","08:00:00","09:00:00","125.0","125.0","33.2","41.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","09:00:00","10:00:00","252.0","250.0","32.2","40.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","10:00:00","11:00:00","369.0","356.0","32.0","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","11:00:00","12:00:00","489.0","465.0","30.6","38.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","12:00:00","13:00:00","644.0","614.0","29.7","36.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","13:00:00","14:00:00","641.0","618.0","28.4","35.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","14:00:00","15:00:00","710.0","682.0","32.1","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","15:00:00","16:00:00","687.0","657.0","29.6","37.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","16:00:00","17:00:00","667.0","649.0","28.6","35.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","17:00:00","18:00:00","597.0","579.0","29.2","36.9"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","18:00:00","19:00:00","497.0","473.0","29.8","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","19:00:00","20:00:00","394.0","382.0","30.6","37.3"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","20:00:00","21:00:00","409.0","397.0","31.1","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","21:00:00","22:00:00","350.0","345.0","30.9","38.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","22:00:00","23:00:00","350.0","338.0","31.4","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-15","23:00:00","00:00:00","356.0","345.0","31.9","39.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","00:00:00","01:00:00","265.0","256.0","32.0","40.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","01:00:00","02:00:00","172.0","170.0","34.7","42.7"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","02:00:00","03:00:00","156.0","154.0","34.6","42.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","03:00:00","04:00:00","131.0","130.0","33.9","41.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","04:00:00","05:00:00","70.0","70.0","36.6","44.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","05:00:00","06:00:00","39.0","39.0","35.4","41.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","06:00:00","07:00:00","36.0","36.0","35.6","46.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","07:00:00","08:00:00","68.0","65.0","32.2","42.8"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","08:00:00","09:00:00","86.0","83.0","32.6","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","09:00:00","10:00:00","117.0","115.0","34.0","44.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","10:00:00","11:00:00","219.0","214.0","31.9","38.6"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","11:00:00","12:00:00","299.0","293.0","31.7","40.0"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","12:00:00","13:00:00","422.0","410.0","31.5","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","13:00:00","14:00:00","451.0","440.0","31.3","38.5"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","14:00:00","15:00:00","537.0","520.0","31.7","40.4"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","15:00:00","16:00:00","551.0","530.0","29.7","37.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","16:00:00","17:00:00","550.0","531.0","30.6","41.2"
"64557V625518","RV162 S1D1 m4949","MUNKEDAMSVEIEN","2022-01-16","17:00:00","18:00:00","469.0","452.0","33.0","42.9"
