"Trafikkregistreringspunkt","Vegreferanse","Navn","Dato","Fra tidspunkt","Til tidspunkt","Trafikkmengde","Gyldige passeringer","Gjennomsnittshastighet","85-fraktil"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","15:00:00","16:00:00","1042.0","1042.0","54.3","60.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","16:00:00","17:00:00","1067.0","1067.0","54.0","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","17:00:00","18:00:00","851.0","849.0","54.6","60.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","18:00:00","19:00:00","794.0","794.0","53.8","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","19:00:00","20:00:00","607.0","607.0","54.6","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","20:00:00","21:00:00","556.0","556.0","54.8","61.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","21:00:00","22:00:00","421.0","421.0","55.7","61.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","22:00:00","23:00:00","443.0","443.0","54.8","60.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-16","23:00:00","00:00:00","342.0","342.0","55.3","63.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","00:00:00","01:00:00","370.0","370.0","57.6","64.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","01:00:00","02:00:00","193.0","193.0","58.8","66.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","02:00:00","03:00:00","132.0","132.0","58.5","66.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","03:00:00","04:00:00","118.0","118.0","58.8","67.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","04:00:00","05:00:00","84.0","84.0","60.6","69.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","05:00:00","06:00:00","41.0","40.0","57.4","70.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","06:00:00","07:00:00","88.0","87.0","59.0","66.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","07:00:00","08:00:00","154.0","153.0","56.6","64.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","08:00:00","09:00:00","197.0","197.0","55.3","62.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","09:00:00","10:00:00","382.0","382.0","55.2","61.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","10:00:00","11:00:00","514.0","514.0","54.8","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","11:00:00","12:00:00","632.0","632.0","54.2","60.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","12:00:00","13:00:00","705.0","705.0","55.0","61.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","13:00:00","14:00:00","739.0","738.0","54.6","60.3"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","14:00:00","15:00:00","741.0","740.0","55.0","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","15:00:00","16:00:00","735.0","735.0","54.6","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","16:00:00","17:00:00","769.0","769.0","55.2","60.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","17:00:00","18:00:00","787.0","787.0","54.8","61.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","18:00:00","19:00:00","712.0","712.0","54.6","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","19:00:00","20:00:00","610.0","610.0","54.4","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","20:00:00","21:00:00","682.0","682.0","53.7","60.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","21:00:00","22:00:00","512.0","512.0","53.4","60.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","22:00:00","23:00:00","478.0","478.0","53.4","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-17","23:00:00","00:00:00","464.0","464.0","55.4","61.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","00:00:00","01:00:00","490.0","490.0","56.1","64.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","01:00:00","02:00:00","295.0","295.0","56.4","63.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","02:00:00","03:00:00","77.0","77.0","55.8","64.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","03:00:00","04:00:00","119.0","119.0","57.8","67.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","04:00:00","05:00:00","106.0","106.0","57.8","66.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","05:00:00","06:00:00","62.0","62.0","59.0","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","06:00:00","07:00:00","69.0","69.0","59.8","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","07:00:00","08:00:00","94.0","94.0","56.6","64.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","08:00:00","09:00:00","114.0","114.0","57.4","63.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","09:00:00","10:00:00","224.0","224.0","56.7","62.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","10:00:00","11:00:00","381.0","381.0","55.0","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","11:00:00","12:00:00","420.0","419.0","54.6","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","12:00:00","13:00:00","620.0","620.0","54.0","60.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","13:00:00","14:00:00","625.0","625.0","54.2","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","14:00:00","15:00:00","717.0","717.0","53.6","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","15:00:00","16:00:00","741.0","740.0","53.6","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","16:00:00","17:00:00","712.0","712.0","54.2","60.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","17:00:00","18:00:00","727.0","727.0","54.3","60.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","18:00:00","19:00:00","673.0","672.0","54.0","60.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","19:00:00","20:00:00","573.0","573.0","53.4","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","20:00:00","21:00:00","556.0","556.0","53.6","59.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","21:00:00","22:00:00","452.0","452.0","53.2","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","22:00:00","23:00:00","304.0","304.0","53.8","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-18","23:00:00","00:00:00","160.0","160.0","54.4","62.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","00:00:00","01:00:00","74.0","74.0","62.0","76.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","01:00:00","02:00:00","58.0","58.0","58.8","66.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","02:00:00","03:00:00","36.0","35.0","57.8","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","03:00:00","04:00:00","22.0","22.0","59.8","71.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","04:00:00","05:00:00","41.0","41.0","57.7","67.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","05:00:00","06:00:00","117.0","117.0","58.7","66.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","06:00:00","07:00:00","475.0","474.0","55.4","61.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","07:00:00","08:00:00","923.0","923.0","53.3","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","08:00:00","09:00:00","1223.0","1223.0","53.6","59.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","09:00:00","10:00:00","991.0","991.0","54.6","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","10:00:00","11:00:00","822.0","822.0","55.1","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","11:00:00","12:00:00","901.0","901.0","54.8","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","12:00:00","13:00:00","910.0","909.0","53.8","59.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","13:00:00","14:00:00","933.0","933.0","54.8","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","14:00:00","15:00:00","1052.0","1052.0","53.4","59.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","15:00:00","16:00:00","1114.0","1113.0","54.2","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","16:00:00","17:00:00","1084.0","1084.0","54.1","60.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","17:00:00","18:00:00","962.0","962.0","54.2","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","18:00:00","19:00:00","798.0","798.0","53.8","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","19:00:00","20:00:00","606.0","606.0","53.8","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","20:00:00","21:00:00","519.0","519.0","54.4","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","21:00:00","22:00:00","432.0","432.0","54.8","62.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","22:00:00","23:00:00","294.0","294.0","55.7","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-19","23:00:00","00:00:00","158.0","158.0","57.0","63.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","00:00:00","01:00:00","92.0","92.0","58.6","66.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","01:00:00","02:00:00","53.0","53.0","58.5","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","02:00:00","03:00:00","27.0","27.0","59.4","76.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","03:00:00","04:00:00","35.0","35.0","56.4","65.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","04:00:00","05:00:00","39.0","39.0","58.0","65.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","05:00:00","06:00:00","110.0","110.0","57.4","64.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","06:00:00","07:00:00","432.0","431.0","55.0","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","07:00:00","08:00:00","963.0","963.0","51.8","57.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","08:00:00","09:00:00","1183.0","1183.0","52.8","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","09:00:00","10:00:00","940.0","940.0","53.9","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","10:00:00","11:00:00","850.0","850.0","53.3","58.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","11:00:00","12:00:00","856.0","854.0","54.2","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","12:00:00","13:00:00","920.0","920.0","53.8","59.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","13:00:00","14:00:00","920.0","919.0","53.2","58.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","14:00:00","15:00:00","1056.0","1054.0","53.0","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","15:00:00","16:00:00","1087.0","1087.0","52.8","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","16:00:00","17:00:00","1099.0","1099.0","53.2","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","17:00:00","18:00:00","936.0","936.0","53.1","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","18:00:00","19:00:00","814.0","813.0","52.5","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","19:00:00","20:00:00","651.0","651.0","53.2","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","20:00:00","21:00:00","539.0","539.0","53.6","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","21:00:00","22:00:00","475.0","475.0","54.6","60.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","22:00:00","23:00:00","361.0","361.0","55.0","61.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-20","23:00:00","00:00:00","250.0","250.0","56.6","64.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","00:00:00","01:00:00","121.0","121.0","57.4","63.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","01:00:00","02:00:00","75.0","75.0","59.2","67.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","02:00:00","03:00:00","40.0","40.0","57.0","66.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","03:00:00","04:00:00","38.0","38.0","58.4","64.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","04:00:00","05:00:00","47.0","47.0","58.4","65.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","05:00:00","06:00:00","126.0","126.0","58.1","65.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","06:00:00","07:00:00","451.0","450.0","54.8","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","07:00:00","08:00:00","955.0","955.0","53.2","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","08:00:00","09:00:00","1237.0","1237.0","53.2","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","09:00:00","10:00:00","1035.0","1035.0","54.1","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","10:00:00","11:00:00","982.0","980.0","53.9","59.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","11:00:00","12:00:00","911.0","911.0","54.6","60.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","12:00:00","13:00:00","907.0","906.0","53.6","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","13:00:00","14:00:00","1022.0","1022.0","54.3","60.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","14:00:00","15:00:00","1126.0","1124.0","53.2","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","15:00:00","16:00:00","1112.0","1112.0","53.4","58.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","16:00:00","17:00:00","1108.0","1108.0","53.6","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","17:00:00","18:00:00","1041.0","1041.0","52.5","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","18:00:00","19:00:00","851.0","850.0","52.8","58.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","19:00:00","20:00:00","735.0","735.0","53.4","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","20:00:00","21:00:00","618.0","618.0","53.5","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","21:00:00","22:00:00","542.0","542.0","53.6","60.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","22:00:00","23:00:00","384.0","384.0","54.8","61.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-21","23:00:00","00:00:00","276.0","276.0","55.6","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","00:00:00","01:00:00","125.0","125.0","57.6","64.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","01:00:00","02:00:00","87.0","87.0","57.9","65.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","02:00:00","03:00:00","45.0","45.0","55.8","63.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","03:00:00","04:00:00","41.0","41.0","58.0","66.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","04:00:00","05:00:00","48.0","48.0","57.7","65.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","05:00:00","06:00:00","93.0","93.0","58.2","66.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","06:00:00","07:00:00","459.0","459.0","55.4","61.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","07:00:00","08:00:00","946.0","945.0","53.1","58.1"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","08:00:00","09:00:00","1251.0","1250.0","52.8","58.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","09:00:00","10:00:00","1089.0","1089.0","53.0","58.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","10:00:00","11:00:00","892.0","892.0","53.5","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","11:00:00","12:00:00","955.0","955.0","53.7","59.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","12:00:00","13:00:00","1006.0","1005.0","54.2","60.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","13:00:00","14:00:00","983.0","982.0","54.4","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","14:00:00","15:00:00","1096.0","1096.0","53.2","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","15:00:00","16:00:00","1107.0","1106.0","50.4","57.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","16:00:00","17:00:00","998.0","904.0","38.2","54.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","17:00:00","18:00:00","1024.0","1024.0","53.2","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","18:00:00","19:00:00","913.0","913.0","53.0","58.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","19:00:00","20:00:00","722.0","722.0","53.2","59.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","20:00:00","21:00:00","568.0","567.0","54.0","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","21:00:00","22:00:00","580.0","580.0","54.1","60.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","22:00:00","23:00:00","440.0","440.0","55.0","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-22","23:00:00","00:00:00","287.0","287.0","55.8","63.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","00:00:00","01:00:00","196.0","196.0","58.6","66.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","01:00:00","02:00:00","115.0","115.0","58.6","66.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","02:00:00","03:00:00","82.0","82.0","57.8","65.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","03:00:00","04:00:00","39.0","38.0","57.6","66.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","04:00:00","05:00:00","55.0","55.0","58.3","68.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","05:00:00","06:00:00","129.0","129.0","58.4","65.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","06:00:00","07:00:00","420.0","420.0","55.9","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","07:00:00","08:00:00","882.0","881.0","52.6","58.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","08:00:00","09:00:00","1106.0","1105.0","53.2","58.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","09:00:00","10:00:00","924.0","924.0","54.2","59.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","10:00:00","11:00:00","887.0","886.0","54.5","61.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","11:00:00","12:00:00","905.0","904.0","55.0","61.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","12:00:00","13:00:00","933.0","931.0","54.8","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","13:00:00","14:00:00","1081.0","1081.0","54.0","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","14:00:00","15:00:00","1073.0","1073.0","54.7","60.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","15:00:00","16:00:00","1140.0","1140.0","54.4","60.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","16:00:00","17:00:00","1037.0","1037.0","54.0","59.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","17:00:00","18:00:00","877.0","876.0","53.8","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","18:00:00","19:00:00","795.0","795.0","53.8","59.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","19:00:00","20:00:00","636.0","636.0","54.2","60.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","20:00:00","21:00:00","538.0","537.0","54.4","60.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","21:00:00","22:00:00","446.0","446.0","54.5","61.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","22:00:00","23:00:00","400.0","399.0","56.0","63.9"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-23","23:00:00","00:00:00","393.0","393.0","57.2","63.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","00:00:00","01:00:00","346.0","346.0","57.4","65.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","01:00:00","02:00:00","214.0","214.0","59.8","67.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","02:00:00","03:00:00","136.0","136.0","58.6","65.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","03:00:00","04:00:00","95.0","95.0","59.2","67.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","04:00:00","05:00:00","80.0","80.0","58.0","64.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","05:00:00","06:00:00","65.0","65.0","58.4","65.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","06:00:00","07:00:00","68.0","68.0","59.8","66.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","07:00:00","08:00:00","132.0","132.0","56.0","63.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","08:00:00","09:00:00","191.0","190.0","56.6","62.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","09:00:00","10:00:00","395.0","395.0","54.4","60.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","10:00:00","11:00:00","477.0","477.0","55.4","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","11:00:00","12:00:00","647.0","646.0","54.4","61.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","12:00:00","13:00:00","740.0","740.0","54.0","59.4"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","13:00:00","14:00:00","796.0","796.0","54.8","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","14:00:00","15:00:00","858.0","858.0","54.5","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","15:00:00","16:00:00","881.0","881.0","54.8","60.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","16:00:00","17:00:00","807.0","807.0","54.7","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","17:00:00","18:00:00","754.0","754.0","54.3","60.5"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","18:00:00","19:00:00","733.0","733.0","54.0","59.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","19:00:00","20:00:00","540.0","540.0","55.2","61.7"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","20:00:00","21:00:00","663.0","662.0","54.6","61.6"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","21:00:00","22:00:00","536.0","536.0","56.8","63.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","22:00:00","23:00:00","488.0","488.0","55.6","62.2"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-24","23:00:00","00:00:00","539.0","539.0","54.8","61.0"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-25","00:00:00","01:00:00","522.0","522.0","56.0","62.8"
"29403V625517","RV162 S1D1 m2975","Vaterlandtunnelen","2020-10-25","01:00:00","02:00:00","360.0","360.0","57.2","65.1"
